adset_id,campaign_id,client_id,platform,adset_name,audience_type,status,daily_budget,optimization_goal,targeting_summary
MA_000002128,MC_00000605,CL_0050,Meta,Lookalike - US,Lookalike,active,20.31,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002129,MC_00000606,CL_0050,Meta,Interest - 25-44,Interest,active,595.92,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002130,MC_00000606,CL_0050,Meta,Recent Buyers - US,Recent Buyers,active,409.14,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002131,MC_00000607,CL_0050,Meta,Lookalike - 35+,Lookalike,active,220.28,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002132,MC_00000607,CL_0050,Meta,Interest - 35+,Interest,active,212.03,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002133,GC_00000608,CL_0050,Google,Site Visitors - 18-34,Site Visitors,active,32.52,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002134,GC_00000608,CL_0050,Google,Lookalike - 25-44,Lookalike,active,46.73,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002135,GC_00000608,CL_0050,Google,Cart Abandoners - 35+,Cart Abandoners,paused,37.28,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002136,GC_00000608,CL_0050,Google,Lookalike - 35+,Lookalike,active,45.29,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002137,GC_00000608,CL_0050,Google,Cart Abandoners - 35+,Cart Abandoners,active,36.65,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002138,GC_00000609,CL_0050,Google,Lookalike - Top States,Lookalike,active,345.54,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002139,GC_00000609,CL_0050,Google,Lookalike - 25-44,Lookalike,learning,211.40,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002140,GC_00000609,CL_0050,Google,Lookalike - Top States,Lookalike,active,215.88,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002141,GC_00000610,CL_0050,Google,Broad - US,Broad,active,148.17,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002142,GC_00000610,CL_0050,Google,Interest - 25-44,Interest,learning,154.43,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002143,GC_00000611,CL_0050,Google,Site Visitors - Top States,Site Visitors,active,266.76,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002144,GC_00000611,CL_0050,Google,Cart Abandoners - 35+,Cart Abandoners,active,472.05,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002145,GC_00000611,CL_0050,Google,Lookalike - 25-44,Lookalike,active,341.70,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002146,GC_00000611,CL_0050,Google,Site Visitors - 18-34,Site Visitors,active,304.01,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002147,GC_00000612,CL_0050,Google,Recent Buyers - 35+,Recent Buyers,active,589.41,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002148,GC_00000612,CL_0050,Google,High LTV - 35+,High LTV,active,478.56,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002149,GC_00000612,CL_0050,Google,High LTV - Top States,High LTV,active,365.40,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002150,GC_00000613,CL_0050,Google,Lookalike - 35+,Lookalike,active,453.47,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002151,GC_00000613,CL_0050,Google,Site Visitors - 18-34,Site Visitors,limited,266.21,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002152,GC_00000613,CL_0050,Google,Broad - Top States,Broad,active,325.96,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002153,GC_00000613,CL_0050,Google,Recent Buyers - 35+,Recent Buyers,paused,412.43,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002154,GC_00000614,CL_0050,Google,Broad - 35+,Broad,active,336.97,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002155,GC_00000614,CL_0050,Google,Site Visitors - US,Site Visitors,active,242.69,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002156,GC_00000614,CL_0050,Google,Recent Buyers - 18-34,Recent Buyers,active,239.58,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002157,GC_00000614,CL_0050,Google,Recent Buyers - 35+,Recent Buyers,active,319.81,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002158,GC_00000614,CL_0050,Google,Lookalike - Top States,Lookalike,active,434.83,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002159,MC_00000615,CL_0051,Meta,Interest - US,Interest,learning,538.40,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002160,MC_00000615,CL_0051,Meta,High LTV - 35+,High LTV,active,460.87,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002161,MC_00000616,CL_0051,Meta,Broad - 25-44,Broad,paused,218.66,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002162,MC_00000616,CL_0051,Meta,Lookalike - US,Lookalike,active,298.93,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002163,MC_00000616,CL_0051,Meta,High LTV - Top States,High LTV,active,223.60,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002164,MC_00000616,CL_0051,Meta,Site Visitors - 35+,Site Visitors,active,329.46,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002165,MC_00000616,CL_0051,Meta,Cart Abandoners - 35+,Cart Abandoners,active,210.60,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002166,MC_00000617,CL_0051,Meta,Recent Buyers - 35+,Recent Buyers,learning,325.75,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002167,MC_00000617,CL_0051,Meta,High LTV - 25-44,High LTV,active,462.84,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002168,MC_00000618,CL_0051,Meta,Lookalike - US,Lookalike,learning,583.47,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002169,MC_00000618,CL_0051,Meta,Cart Abandoners - 35+,Cart Abandoners,paused,514.84,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002170,MC_00000618,CL_0051,Meta,Recent Buyers - 25-44,Recent Buyers,active,512.78,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002171,MC_00000618,CL_0051,Meta,Lookalike - US,Lookalike,learning,774.41,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002172,MC_00000618,CL_0051,Meta,Interest - US,Interest,active,523.84,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002173,MC_00000619,CL_0051,Meta,High LTV - Top States,High LTV,learning,270.23,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002174,MC_00000619,CL_0051,Meta,Interest - 35+,Interest,active,428.12,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002175,MC_00000620,CL_0051,Meta,Recent Buyers - 35+,Recent Buyers,active,455.87,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002176,MC_00000620,CL_0051,Meta,Lookalike - 35+,Lookalike,active,266.22,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002177,MC_00000620,CL_0051,Meta,Broad - 18-34,Broad,active,267.71,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002178,MC_00000621,CL_0051,Meta,Lookalike - US,Lookalike,active,901.33,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002179,MC_00000621,CL_0051,Meta,High LTV - US,High LTV,limited,532.16,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002180,MC_00000621,CL_0051,Meta,High LTV - 18-34,High LTV,active,512.14,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002181,MC_00000621,CL_0051,Meta,Interest - Top States,Interest,active,607.92,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002182,MC_00000622,CL_0051,Meta,Recent Buyers - Top States,Recent Buyers,active,613.88,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002183,MC_00000622,CL_0051,Meta,Site Visitors - 35+,Site Visitors,paused,446.81,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002184,MC_00000622,CL_0051,Meta,High LTV - 25-44,High LTV,active,425.12,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002185,MC_00000622,CL_0051,Meta,Recent Buyers - 35+,Recent Buyers,active,530.66,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002186,GC_00000623,CL_0051,Google,Site Visitors - Top States,Site Visitors,active,385.01,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002187,GC_00000623,CL_0051,Google,Broad - US,Broad,active,575.98,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002188,GC_00000623,CL_0051,Google,Interest - Top States,Interest,active,541.50,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002189,GC_00000623,CL_0051,Google,High LTV - 25-44,High LTV,active,634.46,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002190,GC_00000623,CL_0051,Google,Cart Abandoners - 18-34,Cart Abandoners,active,709.68,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002191,GC_00000624,CL_0051,Google,Broad - Top States,Broad,active,55.43,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002192,GC_00000624,CL_0051,Google,Cart Abandoners - 35+,Cart Abandoners,active,63.93,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002193,GC_00000624,CL_0051,Google,Recent Buyers - 35+,Recent Buyers,active,66.52,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002194,GC_00000624,CL_0051,Google,Cart Abandoners - 25-44,Cart Abandoners,active,53.21,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002195,GC_00000624,CL_0051,Google,Broad - US,Broad,limited,64.76,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002196,GC_00000625,CL_0051,Google,Lookalike - 35+,Lookalike,active,362.45,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002197,GC_00000625,CL_0051,Google,Recent Buyers - 35+,Recent Buyers,paused,357.11,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002198,GC_00000625,CL_0051,Google,Site Visitors - Top States,Site Visitors,paused,272.05,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002199,GC_00000625,CL_0051,Google,Broad - 25-44,Broad,paused,449.31,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002200,GC_00000625,CL_0051,Google,Site Visitors - 35+,Site Visitors,active,281.35,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002201,GC_00000626,CL_0051,Google,Site Visitors - US,Site Visitors,active,648.94,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002202,GC_00000626,CL_0051,Google,Cart Abandoners - 18-34,Cart Abandoners,active,481.20,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002203,GC_00000626,CL_0051,Google,Broad - US,Broad,active,371.11,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002204,GC_00000626,CL_0051,Google,Interest - 25-44,Interest,active,502.32,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002205,GC_00000626,CL_0051,Google,Broad - 18-34,Broad,paused,405.74,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002206,GC_00000627,CL_0051,Google,Recent Buyers - Top States,Recent Buyers,active,473.93,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002207,GC_00000627,CL_0051,Google,Interest - 25-44,Interest,active,364.10,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002208,GC_00000627,CL_0051,Google,Recent Buyers - Top States,Recent Buyers,active,336.70,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002209,GC_00000628,CL_0051,Google,High LTV - 18-34,High LTV,active,255.82,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002210,GC_00000628,CL_0051,Google,Broad - US,Broad,learning,329.17,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002211,MC_00000629,CL_0052,Meta,Recent Buyers - 18-34,Recent Buyers,learning,594.83,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002212,MC_00000629,CL_0052,Meta,Site Visitors - 35+,Site Visitors,paused,792.60,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002213,MC_00000630,CL_0052,Meta,Recent Buyers - 25-44,Recent Buyers,paused,739.87,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002214,MC_00000630,CL_0052,Meta,High LTV - US,High LTV,paused,562.56,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002215,MC_00000631,CL_0052,Meta,Broad - US,Broad,active,941.84,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002216,MC_00000631,CL_0052,Meta,Broad - 18-34,Broad,paused,1094.29,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002217,MC_00000631,CL_0052,Meta,Lookalike - 25-44,Lookalike,active,670.48,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002218,MC_00000631,CL_0052,Meta,Broad - 18-34,Broad,active,1166.49,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002219,MC_00000632,CL_0052,Meta,Site Visitors - 25-44,Site Visitors,paused,149.68,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002220,MC_00000632,CL_0052,Meta,Recent Buyers - 35+,Recent Buyers,paused,87.72,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002221,MC_00000632,CL_0052,Meta,Recent Buyers - US,Recent Buyers,active,127.17,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002222,MC_00000632,CL_0052,Meta,Cart Abandoners - 18-34,Cart Abandoners,limited,108.32,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002223,MC_00000632,CL_0052,Meta,Broad - Top States,Broad,active,118.41,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002224,MC_00000633,CL_0052,Meta,Cart Abandoners - Top States,Cart Abandoners,active,427.37,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002225,MC_00000633,CL_0052,Meta,High LTV - 35+,High LTV,active,499.67,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002226,MC_00000634,CL_0052,Meta,Interest - 35+,Interest,active,114.23,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002227,MC_00000634,CL_0052,Meta,Broad - Top States,Broad,paused,154.66,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002228,MC_00000634,CL_0052,Meta,Cart Abandoners - Top States,Cart Abandoners,learning,138.71,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002229,MC_00000634,CL_0052,Meta,Recent Buyers - US,Recent Buyers,paused,92.56,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002230,MC_00000635,CL_0052,Meta,Recent Buyers - 18-34,Recent Buyers,active,474.74,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002231,MC_00000635,CL_0052,Meta,Recent Buyers - 18-34,Recent Buyers,limited,822.92,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002232,MC_00000635,CL_0052,Meta,Interest - 18-34,Interest,active,612.67,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002233,MC_00000636,CL_0052,Meta,Lookalike - 35+,Lookalike,active,803.87,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002234,MC_00000636,CL_0052,Meta,High LTV - 18-34,High LTV,paused,1064.19,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002235,GC_00000637,CL_0052,Google,Recent Buyers - 25-44,Recent Buyers,active,809.34,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002236,GC_00000637,CL_0052,Google,Broad - US,Broad,active,442.22,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002237,GC_00000637,CL_0052,Google,Lookalike - Top States,Lookalike,active,484.97,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002238,GC_00000638,CL_0052,Google,High LTV - 35+,High LTV,active,488.03,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002239,GC_00000638,CL_0052,Google,Recent Buyers - US,Recent Buyers,paused,545.88,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002240,GC_00000638,CL_0052,Google,Broad - 25-44,Broad,active,483.21,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002241,GC_00000638,CL_0052,Google,Lookalike - 35+,Lookalike,active,642.53,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
